MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T06:25:18.152298+00:00
Linear measures: 2000
Events: 12235
Script version: 1.0.0
---
time_sec	dur_sec	pitches_sci	dyn	art
268.750	0.125	G#5		
268.875	0.125	A5		
269.000	0.125	B5		
269.125	0.125	A5		
269.250	0.125	G#5		
269.375	0.125	A5		
270.000	0.500	C6		
270.500	0.250	A5		staccato
270.750	0.250	B5		staccato
271.750	0.250	C6		staccato
272.000	0.250	B5		staccato
272.250	0.250	A5		staccato
272.500	0.250	G#5		staccato
273.250	0.250	A5		staccato
273.500	0.250	E5		staccato
273.750	0.250	F5		staccato
274.000	0.250	D5		staccato
274.750	0.500	C5		
275.250	0.375	B4		
275.250	0.062	C5		
275.312	0.062	B4		
275.375	0.062	C5		
275.438	0.062	B4		
275.500	0.062	C5		
275.562	0.062	B4		
275.625	0.062	A4		
275.688	0.062	B4		
276.750	0.500	A4		
277.750	0.250	C5		staccato
278.000	0.250	E5		
278.000	0.250	D5		staccato
278.250	0.250	F5		
278.750	0.250	E5		staccato
279.000	0.250	G5		
279.000	0.250	E5		staccato
279.250	0.250	G5		
279.250	0.125	A5		
279.375	0.125	G5		
279.500	0.125	F5		
279.625	0.125	E5		
280.250	0.500	D5		
280.250	0.250	B4		
280.500	0.250	G4		
280.750	0.250	C5		staccato
281.000	0.250	E5		
281.000	0.250	D5		staccato
281.250	0.250	F5		
281.750	0.250	E5		staccato
282.000	0.250	G5		
282.000	0.250	E5		staccato
282.250	0.250	G5		
282.250	0.125	A5		
282.375	0.125	G5		
282.500	0.125	F5		
282.625	0.125	E5		
283.250	0.500	B4		
283.750	0.500	D5		
283.750	0.250	A4		staccato
284.000	0.250	C5		
284.000	0.250	B4		staccato
284.250	0.250	D5		
285.250	0.250	C5		staccato
285.500	0.250	E5		
285.500	0.250	C5		staccato
285.750	0.250	E5		
285.750	0.125	F5		
285.875	0.125	E5		
286.000	0.125	D5		
286.125	0.125	C5		
286.750	0.500	B4		
286.750	0.250	G#4		
287.000	0.250	E4		
287.250	0.250	A4		staccato
287.500	0.250	C5		
287.500	0.250	B4		staccato
287.750	0.250	D5		
288.250	0.250	C5		staccato
288.500	0.250	E5		
288.500	0.250	C5		staccato
288.750	0.250	E5		
288.750	0.125	F5		
288.875	0.125	E5		
289.000	0.125	D5		
289.125	0.125	C5		
289.750	0.500	G#4		
290.250	0.500	B4		
290.250	0.125	B4		
290.375	0.125	A4		
290.500	0.125	G#4		
290.625	0.125	A4		
291.250	0.250	C5		staccato
291.500	0.250	rest		
291.750	0.125	D5		
291.875	0.125	C5		
292.000	0.125	B4		
292.125	0.125	C5		
293.000	0.250	E5		staccato
293.250	0.250	rest		
293.500	0.125	F5		
293.625	0.125	E5		
293.750	0.125	D#5		
293.875	0.125	E5		
294.750	0.125	B5		
294.875	0.125	A5		
295.000	0.125	G#5		
295.125	0.125	A5		
295.250	0.125	B5		
295.375	0.125	A5		
295.500	0.125	G#5		
295.625	0.125	A5		
296.250	0.500	C6		
296.750	0.250	A5		staccato
297.000	0.250	B5		staccato
298.000	0.250	C6		staccato
298.250	0.250	B5		staccato
298.500	0.250	A5		staccato
298.750	0.250	G#5		staccato
299.500	0.250	A5		staccato
299.750	0.250	E5		staccato
300.000	0.250	F5		staccato
300.250	0.250	D5		staccato
301.000	0.500	C5		
301.500	0.375	B4		
301.500	0.062	C5		
301.562	0.062	B4		
301.625	0.062	C5		
301.688	0.062	B4		
301.750	0.062	C5		
301.812	0.062	B4		
301.875	0.062	A4		
301.938	0.062	B4		
303.000	0.500	A4		
304.000	0.250	C5		staccato
304.250	0.250	E5		
304.250	0.250	D5		staccato
304.500	0.250	F5		
305.000	0.250	E5		staccato
305.250	0.250	G5		
305.250	0.250	E5		staccato
305.500	0.250	G5		
305.500	0.125	A5		
305.625	0.125	G5		
305.750	0.125	F5		
305.875	0.125	E5		
306.500	0.500	D5		
306.500	0.250	B4		
306.750	0.250	G4		
307.000	0.250	C5		staccato
307.250	0.250	E5		
307.250	0.250	D5		staccato
307.500	0.250	F5		
308.000	0.250	E5		staccato
308.250	0.250	G5		
308.250	0.250	E5		staccato
308.500	0.250	G5		
308.500	0.125	A5		
308.625	0.125	G5		
308.750	0.125	F5		
308.875	0.125	E5		
309.500	0.500	B4		
310.000	0.500	D5		
310.000	0.250	A4		staccato
310.250	0.250	C5		
310.250	0.250	B4		staccato
310.500	0.250	D5		
311.500	0.250	C5		staccato
311.750	0.250	E5		
311.750	0.250	C5		staccato
312.000	0.250	E5		
312.000	0.125	F5		
312.125	0.125	E5		
312.250	0.125	D5		
312.375	0.125	C5		
313.000	0.500	B4		
313.000	0.250	G#4		
313.250	0.250	E4		
313.500	0.250	A4		staccato
313.750	0.250	C5		
313.750	0.250	B4		staccato
314.000	0.250	D5		
314.500	0.250	C5		staccato
314.750	0.250	E5		
314.750	0.250	C5		staccato
315.000	0.250	E5		
315.000	0.125	F5		
315.125	0.125	E5		
315.250	0.125	D5		
315.375	0.125	C5		
316.000	0.500	G#4		
316.500	0.500	B4		
316.500	0.125	B4		
316.625	0.125	A4		
316.750	0.125	G#4		
316.875	0.125	A4		
317.500	0.250	C5		staccato
317.750	0.250	rest		
318.000	0.125	D5		
318.125	0.125	C5		
318.250	0.125	B4		
318.375	0.125	C5		
319.250	0.250	E5		staccato
319.500	0.250	rest		
319.750	0.125	F5		
319.875	0.125	E5		
320.000	0.125	D#5		
320.125	0.125	E5		
321.000	0.125	B5		
321.125	0.125	A5		
321.250	0.125	G#5		
321.375	0.125	A5		
321.500	0.125	B5		
321.625	0.125	A5		
321.750	0.125	G#5		
321.875	0.125	A5		
322.500	0.500	C6		
323.000	0.250	A5		staccato
323.250	0.250	B5		staccato
324.250	0.250	C6		staccato
324.500	0.250	B5		staccato
324.750	0.250	A5		staccato
325.000	0.250	G#5		staccato
325.750	0.250	A5		staccato
326.000	0.250	E5		staccato
326.250	0.250	F5		staccato
326.500	0.250	D5		staccato
327.250	0.500	C5		
327.750	0.375	B4		
327.750	0.062	C5		
327.812	0.062	B4		
327.875	0.062	C5		
327.938	0.062	B4		
328.000	0.062	C5		
328.062	0.062	B4		
328.125	0.062	A4		
328.188	0.062	B4		
329.250	0.500	A4		
330.250	0.250	C5		staccato
330.500	0.250	E5		
330.500	0.250	D5		staccato
330.750	0.250	F5		
331.250	0.250	E5		staccato
331.500	0.250	G5		
331.500	0.250	E5		staccato
331.750	0.250	G5		
331.750	0.125	A5		
331.875	0.125	G5		
332.000	0.125	F5		
332.125	0.125	E5		
332.750	0.500	D5		
332.750	0.250	B4		
333.000	0.250	G4		
333.250	0.250	C5		staccato
333.500	0.250	E5		
333.500	0.250	D5		staccato
333.750	0.250	F5		
334.250	0.250	E5		staccato
334.500	0.250	G5		
334.500	0.250	E5		staccato
334.750	0.250	G5		
334.750	0.125	A5		
334.875	0.125	G5		
335.000	0.125	F5		
335.125	0.125	E5		
335.750	0.500	B4		
336.250	0.500	D5		
336.250	0.250	A4		staccato
336.500	0.250	C5		
336.500	0.250	B4		staccato
336.750	0.250	D5		
337.750	0.250	C5		staccato
338.000	0.250	E5		
338.000	0.250	C5		staccato
338.250	0.250	E5		
338.250	0.125	F5		
338.375	0.125	E5		
338.500	0.125	D5		
338.625	0.125	C5		
339.250	0.500	B4		
339.250	0.250	G#4		
339.500	0.250	E4		
339.750	0.250	A4		staccato
340.000	0.250	C5		
340.000	0.250	B4		staccato
340.250	0.250	D5		
340.750	0.250	C5		staccato
341.000	0.250	E5		
341.000	0.250	C5		staccato
341.250	0.250	E5		
341.250	0.125	F5		
341.375	0.125	E5		
341.500	0.125	D5		
341.625	0.125	C5		
342.250	0.500	G#4		
342.750	0.500	B4		
342.750	0.125	B4		
342.875	0.125	A4		
343.000	0.125	G#4		
343.125	0.125	A4		
343.750	0.250	C5		staccato
344.000	0.250	rest		
344.250	0.125	D5		
344.375	0.125	C5		
344.500	0.125	B4		
344.625	0.125	C5		
345.500	0.250	E5		staccato
345.750	0.250	rest		
346.000	0.125	F5		
346.125	0.125	E5		
346.250	0.125	D#5		
346.375	0.125	E5		
347.250	0.125	B5		
347.375	0.125	A5		
347.500	0.125	G#5		
347.625	0.125	A5		
347.750	0.125	B5		
347.875	0.125	A5		
348.000	0.125	G#5		
348.125	0.125	A5		
348.750	0.500	C6		
349.250	0.250	A5		staccato
349.500	0.250	B5		staccato
350.500	0.250	C6		staccato
350.750	0.250	B5		staccato
351.000	0.250	A5		staccato
351.250	0.250	G#5		staccato
352.000	0.250	A5		staccato
352.250	0.250	E5		staccato
352.500	0.250	F5		staccato
352.750	0.250	D5		staccato
353.500	0.500	C5		
354.000	0.375	B4		
354.000	0.062	C5		
354.062	0.062	B4		
354.125	0.062	C5		
354.188	0.062	B4		
354.250	0.062	C5		
354.312	0.062	B4		
354.375	0.062	A4		
354.438	0.062	B4		
355.500	0.500	A4		
356.500	0.250	C5		staccato
356.750	0.250	E5		
356.750	0.250	D5		staccato
357.000	0.250	F5		
357.500	0.250	E5		staccato
357.750	0.250	G5		
357.750	0.250	E5		staccato
358.000	0.250	G5		
358.000	0.125	A5		
358.125	0.125	G5		
358.250	0.125	F5		
358.375	0.125	E5		
359.000	0.500	D5		
359.000	0.250	B4		
359.250	0.250	G4		
359.500	0.250	C5		staccato
359.750	0.250	E5		
359.750	0.250	D5		staccato
360.000	0.250	F5		
360.500	0.250	E5		staccato
360.750	0.250	G5		
360.750	0.250	E5		staccato
361.000	0.250	G5		
361.000	0.125	A5		
361.125	0.125	G5		
361.250	0.125	F5		
361.375	0.125	E5		
362.000	0.500	B4		
362.500	0.500	D5		
362.500	0.250	A4		staccato
362.750	0.250	C5		
362.750	0.250	B4		staccato
363.000	0.250	D5		
364.000	0.250	C5		staccato
364.250	0.250	E5		
364.250	0.250	C5		staccato
364.500	0.250	E5		
364.500	0.125	F5		
364.625	0.125	E5		
364.750	0.125	D5		
364.875	0.125	C5		
365.500	0.500	B4		
365.500	0.250	G#4		
365.750	0.250	E4		
366.000	0.250	A4		staccato
366.250	0.250	C5		
366.250	0.250	B4		staccato
366.500	0.250	D5		
367.000	0.250	C5		staccato
367.250	0.250	E5		
367.250	0.250	C5		staccato
367.500	0.250	E5		
367.500	0.125	F5		
367.625	0.125	E5		
367.750	0.125	D5		
367.875	0.125	C5		
368.500	0.500	G#4		
369.000	0.500	B4		
369.000	0.125	B4		
369.125	0.125	A4		
369.250	0.125	G#4		
369.375	0.125	A4		
370.000	0.250	C5		staccato
370.250	0.250	rest		
370.500	0.125	D5		
370.625	0.125	C5		
370.750	0.125	B4		
370.875	0.125	C5		
371.750	0.250	E5		staccato
372.000	0.250	rest		
372.250	0.125	F5		
372.375	0.125	E5		
372.500	0.125	D#5		
372.625	0.125	E5		
373.500	0.125	B5		
373.625	0.125	A5		
373.750	0.125	G#5		
373.875	0.125	A5		
374.000	0.125	B5		
374.125	0.125	A5		
374.250	0.125	G#5		
374.375	0.125	A5		
375.000	0.500	C6		
375.500	0.250	A5		staccato
375.750	0.250	B5		staccato
376.750	0.250	C6		staccato
377.000	0.250	B5		staccato
377.250	0.250	A5		staccato
377.500	0.250	G#5		staccato
378.250	0.250	A5		staccato
378.500	0.250	E5		staccato
378.750	0.250	F5		staccato
379.000	0.250	D5		staccato
379.750	0.500	C5		
380.250	0.375	B4		
380.250	0.062	C5		
380.312	0.062	B4		
380.375	0.062	C5		
380.438	0.062	B4		
380.500	0.062	C5		
380.562	0.062	B4		
380.625	0.062	A4		
380.688	0.062	B4		
381.750	0.500	A4		
382.750	0.250	C5		staccato
383.000	0.250	E5		
383.000	0.250	D5		staccato
383.250	0.250	F5		
383.750	0.250	E5		staccato
384.000	0.250	G5		
384.000	0.250	E5		staccato
384.250	0.250	G5		
384.250	0.125	A5		
384.375	0.125	G5		
384.500	0.125	F5		
384.625	0.125	E5		
385.250	0.500	D5		
385.250	0.250	B4		
385.500	0.250	G4		
385.750	0.250	C5		staccato
386.000	0.250	E5		
386.000	0.250	D5		staccato
386.250	0.250	F5		
386.750	0.250	E5		staccato
387.000	0.250	G5		
387.000	0.250	E5		staccato
387.250	0.250	G5		
387.250	0.125	A5		
387.375	0.125	G5		
387.500	0.125	F5		
387.625	0.125	E5		
388.250	0.500	B4		
388.750	0.500	D5		
388.750	0.250	A4		staccato
389.000	0.250	C5		
389.000	0.250	B4		staccato
389.250	0.250	D5		
390.250	0.250	C5		staccato
390.500	0.250	E5		
390.500	0.250	C5		staccato
390.750	0.250	E5		
390.750	0.125	F5		
390.875	0.125	E5		
391.000	0.125	D5		
391.125	0.125	C5		
391.750	0.500	B4		
391.750	0.250	G#4		
392.000	0.250	E4		
392.250	0.250	A4		staccato
392.500	0.250	C5		
392.500	0.250	B4		staccato
392.750	0.250	D5		
393.250	0.250	C5		staccato
393.500	0.250	E5		
393.500	0.250	C5		staccato
393.750	0.250	E5		
393.750	0.125	F5		
393.875	0.125	E5		
394.000	0.125	D5		
394.125	0.125	C5		
394.750	0.500	G#4		
395.250	0.500	B4		
395.250	0.125	B4		
395.375	0.125	A4		
395.500	0.125	G#4		
395.625	0.125	A4		
396.250	0.250	C5		staccato
396.500	0.250	rest		
396.750	0.125	D5		
396.875	0.125	C5		
397.000	0.125	B4		
397.125	0.125	C5		
398.000	0.250	E5		staccato
398.250	0.250	rest		
398.500	0.125	F5		
398.625	0.125	E5		
398.750	0.125	D#5		
398.875	0.125	E5		
399.750	0.125	B5		
399.875	0.125	A5		
400.000	0.125	G#5		
400.125	0.125	A5		
400.250	0.125	B5		
400.375	0.125	A5		
400.500	0.125	G#5		
400.625	0.125	A5		
401.250	0.500	C6		
401.750	0.250	A5		staccato
402.000	0.250	B5		staccato
403.000	0.250	C6		staccato
403.250	0.250	B5		staccato
403.500	0.250	A5		staccato
403.750	0.250	G#5		staccato
404.500	0.250	A5		staccato
404.750	0.250	E5		staccato
405.000	0.250	F5		staccato
405.250	0.250	D5		staccato
406.000	0.500	C5		
406.500	0.375	B4		
406.500	0.062	C5		
406.562	0.062	B4		
406.625	0.062	C5		
406.688	0.062	B4		
406.750	0.062	C5		
406.812	0.062	B4		
406.875	0.062	A4		
406.938	0.062	B4		
408.000	0.500	A4		
409.000	0.250	C5		staccato
409.250	0.250	E5		
409.250	0.250	D5		staccato
409.500	0.250	F5		
410.000	0.250	E5		staccato
410.250	0.250	G5		
410.250	0.250	E5		staccato
410.500	0.250	G5		
410.500	0.125	A5		
410.625	0.125	G5		
410.750	0.125	F5		
410.875	0.125	E5		
411.500	0.500	D5		
411.500	0.250	B4		
411.750	0.250	G4		
412.000	0.250	C5		staccato
412.250	0.250	E5		
412.250	0.250	D5		staccato
412.500	0.250	F5		
413.000	0.250	E5		staccato
413.250	0.250	G5		
413.250	0.250	E5		staccato
413.500	0.250	G5		
413.500	0.125	A5		
413.625	0.125	G5		
413.750	0.125	F5		
413.875	0.125	E5		
414.500	0.500	B4		
415.000	0.500	D5		
415.000	0.250	A4		staccato
415.250	0.250	C5		
415.250	0.250	B4		staccato
415.500	0.250	D5		
416.500	0.250	C5		staccato
416.750	0.250	E5		
416.750	0.250	C5		staccato
417.000	0.250	E5		
417.000	0.125	F5		
417.125	0.125	E5		
417.250	0.125	D5		
417.375	0.125	C5		
418.000	0.500	B4		
418.000	0.250	G#4		
418.250	0.250	E4		
418.500	0.250	A4		staccato
418.750	0.250	C5		
418.750	0.250	B4		staccato
419.000	0.250	D5		
419.500	0.250	C5		staccato
419.750	0.250	E5		
419.750	0.250	C5		staccato
420.000	0.250	E5		
420.000	0.125	F5		
420.125	0.125	E5		
420.250	0.125	D5		
420.375	0.125	C5		
421.000	0.500	G#4		
421.500	0.500	B4		
421.500	0.125	B4		
421.625	0.125	A4		
421.750	0.125	G#4		
421.875	0.125	A4		
422.500	0.250	C5		staccato
422.750	0.250	rest		
423.000	0.125	D5		
423.125	0.125	C5		
423.250	0.125	B4		
423.375	0.125	C5		
424.250	0.250	E5		staccato
424.500	0.250	rest		
424.750	0.125	F5		
424.875	0.125	E5		
425.000	0.125	D#5		
425.125	0.125	E5		
426.000	0.125	B5		
426.125	0.125	A5		
426.250	0.125	G#5		
426.375	0.125	A5		
426.500	0.125	B5		
426.625	0.125	A5		
426.750	0.125	G#5		
426.875	0.125	A5		
427.500	0.500	C6		
428.000	0.250	A5		staccato
428.250	0.250	B5		staccato
429.250	0.250	C6		staccato
429.500	0.250	B5		staccato
429.750	0.250	A5		staccato
430.000	0.250	G#5		staccato
430.750	0.250	A5		staccato
431.000	0.250	E5		staccato
431.250	0.250	F5		staccato
431.500	0.250	D5		staccato
432.250	0.500	C5		
432.750	0.375	B4		
432.750	0.062	C5		
432.812	0.062	B4		
432.875	0.062	C5		
432.938	0.062	B4		
433.000	0.062	C5		
433.062	0.062	B4		
433.125	0.062	A4		
433.188	0.062	B4		
434.250	0.500	A4		
435.250	0.250	C5		staccato
435.500	0.250	E5		
435.500	0.250	D5		staccato
435.750	0.250	F5		
436.250	0.250	E5		staccato
436.500	0.250	G5		
436.500	0.250	E5		staccato
436.750	0.250	G5		
436.750	0.125	A5		
436.875	0.125	G5		
437.000	0.125	F5		
437.125	0.125	E5		
437.750	0.500	D5		
437.750	0.250	B4		
438.000	0.250	G4		
438.250	0.250	C5		staccato
438.500	0.250	E5		
438.500	0.250	D5		staccato
438.750	0.250	F5		
439.250	0.250	E5		staccato
439.500	0.250	G5		
439.500	0.250	E5		staccato
439.750	0.250	G5		
439.750	0.125	A5		
439.875	0.125	G5		
440.000	0.125	F5		
440.125	0.125	E5		
440.750	0.500	B4		
441.250	0.500	D5		
441.250	0.250	A4		staccato
441.500	0.250	C5		
441.500	0.250	B4		staccato
441.750	0.250	D5		
442.750	0.250	C5		staccato
443.000	0.250	E5		
443.000	0.250	C5		staccato
443.250	0.250	E5		
443.250	0.125	F5		
443.375	0.125	E5		
443.500	0.125	D5		
443.625	0.125	C5		
444.250	0.500	B4		
444.250	0.250	G#4		
444.500	0.250	E4		
444.750	0.250	A4		staccato
445.000	0.250	C5		
445.000	0.250	B4		staccato
445.250	0.250	D5		
445.750	0.250	C5		staccato
446.000	0.250	E5		
446.000	0.250	C5		staccato
446.250	0.250	E5		
446.250	0.125	F5		
446.375	0.125	E5		
446.500	0.125	D5		
446.625	0.125	C5		
447.250	0.500	G#4		
447.750	0.500	B4		
447.750	0.125	B4		
447.875	0.125	A4		
448.000	0.125	G#4		
448.125	0.125	A4		
448.750	0.250	C5		staccato
449.000	0.250	rest		
449.250	0.125	D5		
449.375	0.125	C5		
449.500	0.125	B4		
449.625	0.125	C5		
450.500	0.250	E5		staccato
450.750	0.250	rest		
451.000	0.125	F5		
451.125	0.125	E5		
451.250	0.125	D#5		
451.375	0.125	E5		
452.250	0.125	B5		
452.375	0.125	A5		
452.500	0.125	G#5		
452.625	0.125	A5		
452.750	0.125	B5		
452.875	0.125	A5		
453.000	0.125	G#5		
453.125	0.125	A5		
453.750	0.500	C6		
454.250	0.250	A5		staccato
454.500	0.250	B5		staccato
455.500	0.250	C6		staccato
455.750	0.250	B5		staccato
456.000	0.250	A5		staccato
456.250	0.250	G#5		staccato
457.000	0.250	A5		staccato
457.250	0.250	E5		staccato
457.500	0.250	F5		staccato
457.750	0.250	D5		staccato
458.500	0.500	C5		
459.000	0.375	B4		
459.000	0.062	C5		
459.062	0.062	B4		
459.125	0.062	C5		
459.188	0.062	B4		
459.250	0.062	C5		
459.312	0.062	B4		
459.375	0.062	A4		
459.438	0.062	B4		
460.500	0.500	A4		
461.500	0.250	C5		staccato
461.750	0.250	E5		
461.750	0.250	D5		staccato
462.000	0.250	F5		
462.500	0.250	E5		staccato
462.750	0.250	G5		
462.750	0.250	E5		staccato
463.000	0.250	G5		
463.000	0.125	A5		
463.125	0.125	G5		
463.250	0.125	F5		
463.375	0.125	E5		
464.000	0.500	D5		
464.000	0.250	B4		
464.250	0.250	G4		
464.500	0.250	C5		staccato
464.750	0.250	E5		
464.750	0.250	D5		staccato
465.000	0.250	F5		
465.500	0.250	E5		staccato
465.750	0.250	G5		
465.750	0.250	E5		staccato
466.000	0.250	G5		
466.000	0.125	A5		
466.125	0.125	G5		
466.250	0.125	F5		
466.375	0.125	E5		
467.000	0.500	B4		
467.500	0.500	D5		
467.500	0.250	A4		staccato
467.750	0.250	C5		
467.750	0.250	B4		staccato
468.000	0.250	D5		
469.000	0.250	C5		staccato
469.250	0.250	E5		
469.250	0.250	C5		staccato
469.500	0.250	E5		
469.500	0.125	F5		
469.625	0.125	E5		
469.750	0.125	D5		
469.875	0.125	C5		
470.500	0.500	B4		
470.500	0.250	G#4		
470.750	0.250	E4		
471.000	0.250	A4		staccato
471.250	0.250	C5		
471.250	0.250	B4		staccato
471.500	0.250	D5		
472.000	0.250	C5		staccato
472.250	0.250	E5		
472.250	0.250	C5		staccato
472.500	0.250	E5		
472.500	0.125	F5		
472.625	0.125	E5		
472.750	0.125	D5		
472.875	0.125	C5		
473.500	0.500	G#4		
474.000	0.500	B4		
474.000	0.125	B4		
474.125	0.125	A4		
474.250	0.125	G#4		
474.375	0.125	A4		
475.000	0.250	C5		staccato
475.250	0.250	rest		
475.500	0.125	D5		
475.625	0.125	C5		
475.750	0.125	B4		
475.875	0.125	C5		
476.750	0.250	E5		staccato
477.000	0.250	rest		
477.250	0.125	F5		
477.375	0.125	E5		
477.500	0.125	D#5		
477.625	0.125	E5		
478.500	0.125	B5		
478.625	0.125	A5		
478.750	0.125	G#5		
478.875	0.125	A5		
479.000	0.125	B5		
479.125	0.125	A5		
479.250	0.125	G#5		
479.375	0.125	A5		
480.000	0.500	C6		
480.500	0.250	A5		staccato
480.750	0.250	B5		staccato
481.750	0.250	C6		staccato
482.000	0.250	B5		staccato
482.250	0.250	A5		staccato
482.500	0.250	G#5		staccato
483.250	0.250	A5		staccato
483.500	0.250	E5		staccato
483.750	0.250	F5		staccato
484.000	0.250	D5		staccato
484.750	0.500	C5		
485.250	0.375	B4		
485.250	0.062	C5		
485.312	0.062	B4		
485.375	0.062	C5		
485.438	0.062	B4		
485.500	0.062	C5		
485.562	0.062	B4		
485.625	0.062	A4		
485.688	0.062	B4		
486.750	0.500	A4		
487.750	0.250	C5		staccato
488.000	0.250	E5		
488.000	0.250	D5		staccato
488.250	0.250	F5		
488.750	0.250	E5		staccato
489.000	0.250	G5		
489.000	0.250	E5		staccato
489.250	0.250	G5		
489.250	0.125	A5		
489.375	0.125	G5		
489.500	0.125	F5		
489.625	0.125	E5		
490.250	0.500	D5		
490.250	0.250	B4		
490.500	0.250	G4		
490.750	0.250	C5		staccato
491.000	0.250	E5		
491.000	0.250	D5		staccato
491.250	0.250	F5		
491.750	0.250	E5		staccato
492.000	0.250	G5		
492.000	0.250	E5		staccato
492.250	0.250	G5		
492.250	0.125	A5		
492.375	0.125	G5		
492.500	0.125	F5		
492.625	0.125	E5		
493.250	0.500	B4		
493.750	0.500	D5		
493.750	0.250	A4		staccato
494.000	0.250	C5		
494.000	0.250	B4		staccato
494.250	0.250	D5		
495.250	0.250	C5		staccato
495.500	0.250	E5		
495.500	0.250	C5		staccato
495.750	0.250	E5		
495.750	0.125	F5		
495.875	0.125	E5		
496.000	0.125	D5		
496.125	0.125	C5		
496.750	0.500	B4		
496.750	0.250	G#4		
497.000	0.250	E4		
497.250	0.250	A4		staccato
497.500	0.250	C5		
497.500	0.250	B4		staccato
497.750	0.250	D5		
498.250	0.250	C5		staccato
498.500	0.250	E5		
498.500	0.250	C5		staccato
498.750	0.250	E5		
498.750	0.125	F5		
498.875	0.125	E5		
499.000	0.125	D5		
499.125	0.125	C5		
499.750	0.500	G#4		
500.250	0.500	B4		
500.250	0.125	B4		
500.375	0.125	A4		
500.500	0.125	G#4		
500.625	0.125	A4		
501.250	0.250	C5		staccato
501.500	0.250	rest		
501.750	0.125	D5		
501.875	0.125	C5		
502.000	0.125	B4		
502.125	0.125	C5		
503.000	0.250	E5		staccato
503.250	0.250	rest		
503.500	0.125	F5		
503.625	0.125	E5		
503.750	0.125	D#5		
503.875	0.125	E5		
504.750	0.125	B5		
504.875	0.125	A5		
505.000	0.125	G#5		
505.125	0.125	A5		
505.250	0.125	B5		
505.375	0.125	A5		
505.500	0.125	G#5		
505.625	0.125	A5		
506.250	0.500	C6		
506.750	0.250	A5		staccato
507.000	0.250	B5		staccato
508.000	0.250	C6		staccato
508.250	0.250	B5		staccato
508.500	0.250	A5		staccato
508.750	0.250	G#5		staccato
509.500	0.250	A5		staccato
509.750	0.250	E5		staccato
510.000	0.250	F5		staccato
510.250	0.250	D5		staccato
511.000	0.500	C5		
511.500	0.375	B4		
511.500	0.062	C5		
511.562	0.062	B4		
511.625	0.062	C5		
511.688	0.062	B4		
511.750	0.062	C5		
511.812	0.062	B4		
511.875	0.062	A4		
511.938	0.062	B4		
513.000	0.500	A4		
514.000	0.250	C5		staccato
514.250	0.250	E5		
514.250	0.250	D5		staccato
514.500	0.250	F5		
515.000	0.250	E5		staccato
515.250	0.250	G5		
515.250	0.250	E5		staccato
515.500	0.250	G5		
515.500	0.125	A5		
515.625	0.125	G5		
515.750	0.125	F5		
515.875	0.125	E5		
516.500	0.500	D5		
516.500	0.250	B4		
516.750	0.250	G4		
517.000	0.250	C5		staccato
517.250	0.250	E5		
517.250	0.250	D5		staccato
517.500	0.250	F5		
518.000	0.250	E5		staccato
518.250	0.250	G5		
518.250	0.250	E5		staccato
518.500	0.250	G5		
518.500	0.125	A5		
518.625	0.125	G5		
518.750	0.125	F5		
518.875	0.125	E5		
519.500	0.500	B4		
520.000	0.500	D5		
520.000	0.250	A4		staccato
520.250	0.250	C5		
520.250	0.250	B4		staccato
520.500	0.250	D5		
521.500	0.250	C5		staccato
521.750	0.250	E5		
521.750	0.250	C5		staccato
522.000	0.250	E5		
522.000	0.125	F5		
522.125	0.125	E5		
522.250	0.125	D5		
522.375	0.125	C5		
523.000	0.500	B4		
523.000	0.250	G#4		
523.250	0.250	E4		
523.500	0.250	A4		staccato
523.750	0.250	C5		
523.750	0.250	B4		staccato
524.000	0.250	D5		
524.500	0.250	C5		staccato
524.750	0.250	E5		
524.750	0.250	C5		staccato
525.000	0.250	E5		
525.000	0.125	F5		
525.125	0.125	E5		
525.250	0.125	D5		
525.375	0.125	C5		
526.000	0.500	G#4		
526.500	0.500	B4		
526.500	0.125	B4		
526.625	0.125	A4		
526.750	0.125	G#4		
526.875	0.125	A4		
527.500	0.250	C5		staccato
527.750	0.250	rest		
528.000	0.125	D5		
528.125	0.125	C5		
528.250	0.125	B4		
528.375	0.125	C5		
529.250	0.250	E5		staccato
529.500	0.250	rest		
529.750	0.125	F5		
529.875	0.125	E5		
530.000	0.125	D#5		
530.125	0.125	E5		
531.000	0.125	B5		
531.125	0.125	A5		
531.250	0.125	G#5		
531.375	0.125	A5		
531.500	0.125	B5		
531.625	0.125	A5		
531.750	0.125	G#5		
531.875	0.125	A5		
532.500	0.500	C6		
533.000	0.250	A5		staccato
533.250	0.250	B5		staccato
534.250	0.250	C6		staccato
534.500	0.250	B5		staccato
534.750	0.250	A5		staccato
535.000	0.250	G#5		staccato
535.750	0.250	A5		staccato
536.000	0.250	E5		staccato
536.250	0.250	F5		staccato
536.500	0.250	D5		staccato
537.250	0.500	C5		
537.750	0.375	B4		
537.750	0.062	C5		
537.812	0.062	B4		
537.875	0.062	C5		
537.938	0.062	B4		
538.000	0.062	C5		
538.062	0.062	B4		
538.125	0.062	A4		
538.188	0.062	B4		
539.250	0.500	A4		
